SSN,M3 Ca,M3 K,M3 Al,M3 P,M3 S,PH,Psa asand,Psa asilt,Psa aclay,Volfr,Awc1,Lshrinkpct,Flash2000_N_ppm,Acidified carbon,pH,Leco_N_ppm,C % Org,ICP OES K mg/kg ,ICP OES P mg/kg ,P,K,S,Ca,Mg,Cu,Cl,Zn,Fe,Mn,Mo,Latitude,Longitude,Cluster,Depth,Country,Cultivated
icr073440,302.0,54.2,1340.0,2.2,7.76,5.6,82.645,8.83,8.525,0.9965,0.177636,5.0,265.0799,0.516610205,5.21,400.0,0.6,778.2070309,115.31426085,50.6,2669.5,45.7,214.5,5575.0,4.3,93.3,13.9,14110.0,69.6,184.5,-12.297935,15.17505,8,sub,Angola,unknown
icr073460,94.0,44.3,1270.0,6.76,6.92,5.16,67.29,17.425,15.285,1.001,0.154637,2.857143,427.50036,0.84978345,4.86,600.0,0.92,858.6595706,97.17241913,50.6,37530.0,45.7,1329.9,5575.0,2.6,78.0,20.9,10341.1,270.3,184.5,-12.349295,15.20264667,9,sub,Angola,unknown
icr073479,271.0,98.4,1420.0,1.41,6.69,5.58,79.3,9.665,11.035,0.9,0.127303,5.714286,350.27396000000005,0.652793825,5.16,500.0,0.73,971.575035,162.0143227,50.6,6339.9,45.7,387.7,5575.0,5.2,71.4,25.0,21295.7,129.3,184.5,-12.345895,15.19027833,10,top,Angola,unknown
icr073500,202.0,86.0,1270.0,5.67,6.88,5.81,86.22,6.715,7.065,1.0565,0.137551,2.857143,581.34798,1.062954247,5.61,800.0,1.18,284.1048337,197.4764636,50.6,1005.2,45.7,255.9,5575.0,9.2,57.8,19.7,21670.5,302.7,184.5,-12.31855667,15.2063,11,sub,Angola,unknown
icr073519,352.0,69.2,1130.0,3.48,5.25,5.71,80.975,9.25,9.77,0.9790000000000001,0.11753699999999999,5.0,600.80506,1.011364341,5.58,700.0000000000001,1.05,1606.2746710000001,128.0499386,50.6,5908.6,45.7,602.2,5575.0,3.8,144.4,15.6,15681.4,203.0,184.5,-12.295335000000001,15.19546833,12,top,Angola,unknown
icr073520,282.0,43.0,1260.0,1.61,5.04,5.6,80.15,9.32,10.525,0.9585,0.10778099999999999,6.428571,330.90938,0.5517518220000001,5.24,500.0,0.68,1852.3553780000002,123.89463300000001,50.6,6530.8,45.7,504.3,5575.0,3.5,29.5,18.8,19664.1,178.0,184.5,-12.295335000000001,15.19546833,12,sub,Angola,unknown
icr073539,153.0,135.0,1250.0,7.88,7.24,5.64,26.475,31.475,42.05,0.8845,0.129325,3.571429,642.1143900000001,1.328972161,5.28,800.0,1.38,1717.2004100000001,87.61246532,50.6,23367.9,45.7,575.5,5575.0,3.4,26.5,27.7,16225.1,240.3,184.5,-12.357305,15.21692167,13,top,Angola,unknown
icr073558,156.0,56.7,1290.0,4.76,6.4,5.66,79.32,9.83,10.85,0.9990000000000001,0.126118,3.571429,447.85008,0.896425962,5.29,600.0,0.93,390.7743445,159.4879248,50.6,3641.1,45.7,271.7,5575.0,20.2,217.4,22.5,14777.3,129.4,184.5,-12.32752333,15.22182667,14,top,Angola,unknown
icr073559,80.0,54.7,1240.0,1.93,4.9,5.5,80.55,9.08,10.375,0.9475,0.12164200000000001,4.285714,214.66142,0.46177904299999994,5.14,300.0,0.5,452.28234860000003,159.5787009,50.6,2957.7,45.7,172.2,5575.0,4.8,71.9,20.7,18245.1,129.8,184.5,-12.32752333,15.22182667,14,sub,Angola,unknown
icr073578,322.0,71.5,1160.0,5.61,7.09,5.64,81.505,9.04,9.455,1.0425,0.100124,2.857143,526.07728,1.035797656,5.4,600.0,0.96,262.0382497,166.4939751,50.6,972.0,45.7,343.7,5575.0,6.9,84.9,10.7,17061.9,104.7,184.5,-12.31476833,15.21382333,15,top,Angola,unknown
icr073579,166.0,33.0,1290.0,2.14,6.03,5.45,82.6,8.19,9.21,0.9485,0.12821,5.714286,262.31462999999997,0.537186563,5.1,400.0,0.58,291.15302119999996,173.6760084,50.6,1242.6,45.7,234.9,5575.0,7.8,59.0,18.5,23811.8,124.1,184.5,-12.31476833,15.21382333,15,sub,Angola,unknown
icr049934,81.0,15.4,78.4,8.02,7.11,5.36,97.985,1.21,0.805,1.262,0.058455999999999994,3.571429,172.28828000000001,0.34710684399999997,5.825,100.0,0.31,103.9882286,23.05457787,50.6,2244.2,45.7,151.2,5405.7,1.8,343.7,1.8,959.0,17.6,184.5,-24.18840333,34.34585833,7,top,Mozambique,False
icr073989,658.0,235.0,552.0,28.1,5.19,7.09,1.74,19.46,78.8,0.9940000000000001,0.098106,3.571429,535.47414,0.6071115429999999,6.77,700.0000000000001,0.68,1960.227664,213.078377,50.6,15861.2,45.7,1042.0,5575.0,8.6,26.7,15.6,13215.2,585.4,184.5,-18.142,29.4097,1,sub,Zimbabwe,True
icr074019,126.0,99.2,414.0,3.08,8.32,5.51,7.19,22.155,70.65,1.012,0.119153,3.571429,456.46472,0.49031882,5.45,500.0,0.61,1351.011415,211.1058145,50.6,15849.8,45.7,571.6,5575.0,10.7,47.4,23.5,27337.3,608.2,184.5,-18.0948,29.4155,3,sub,Zimbabwe,False
icr074045,192.0,106.0,712.0,5.82,10.5,5.03,0.44,18.155,81.4,0.9109999999999999,0.102134,4.285714,837.4831099999999,0.947222233,4.91,1000.0,1.11,1612.4003300000006,215.054375,50.6,27956.5,45.7,987.3,5575.0,12.5,81.3,29.3,43199.3,415.6,184.5,-18.137,29.4347,5,top,Zimbabwe,False
icr074122,1060.0,119.0,733.0,2.79,8.92,6.2,10.285,21.505,68.205,0.9025,0.094363,4.285714,959.93917,1.113310695,6.03,1100.0,1.07,2373.5629010000002,151.4200826,50.6,20033.0,45.7,1490.9,5575.0,14.4,34.2,33.4,27690.0,681.8,184.5,-18.1381,29.4551,9,top,Zimbabwe,False
icr074159,874.0,208.0,547.0,1.56,7.32,6.78,48.2,17.005,34.795,1.036,0.10494,3.571429,549.08931,0.67629981,6.51,700.0000000000001,0.83,3182.9664940000002,80.99894926,50.6,17143.6,45.7,1420.7,5575.0,11.0,40.7,23.9,24312.9,406.3,184.5,-18.0962,29.4588,11,top,Zimbabwe,False
icr074194,120.0,76.2,834.0,3.14,8.96,5.25,3.455,21.545,74.995,0.9285,0.098914,2.857143,564.8189,0.69095993,4.81,700.0000000000001,0.7,1867.603084,131.2460232,50.6,22461.0,45.7,639.4,5575.0,12.1,70.1,32.9,28194.0,326.5,184.5,-18.1315,29.4801,13,sub,Zimbabwe,False
icr069810,333.0,18.3,387.0,1.96,1.62,6.37,93.43,3.005,3.565,1.2385,0.104872,3.571429,72.5296,0.13872999,6.44,100.0,0.19,457.04609730000004,38.63759687,50.6,1500.4,45.7,352.5,5575.0,3.5,199.7,3.9,5439.3,67.6,184.5,14.831389999999999,-7.843868333,2,sub,Mali,unknown
icr069830,219.0,32.3,521.0,3.06,3.04,5.74,94.285,2.335,3.375,1.2690000000000001,0.082133,3.571429,56.511109999999995,0.092103213,5.46,100.0,0.14,374.25596260000003,32.29365424,50.6,1119.6,45.7,203.3,5575.0,3.0,64.4,3.2,3031.8,31.6,184.5,14.85631333,-7.846764999999999,3,sub,Mali,unknown
icr069849,292.0,48.6,219.0,3.33,1.49,6.55,92.945,3.51,3.545,1.2695,0.15601900000000002,3.571429,140.84697,0.18447537,6.6,200.0,0.2,433.9579169,38.72164882,50.6,1244.2,45.7,346.5,5575.0,3.4,210.8,3.0,3076.9,42.4,184.5,14.879539999999999,-7.8447,4,top,Mali,unknown
icr069869,471.0,62.2,339.0,2.54,2.08,6.57,91.855,4.07,4.08,1.2345,0.100104,3.571429,146.79636000000002,0.206666827,6.64,200.0,0.27,659.3866171,41.83787495,50.6,1743.5,45.7,396.3,4973.9,7.1,284.2,3.8,5909.9,76.2,184.5,14.80671333,-7.825015,5,top,Mali,unknown
icr069929,384.0,64.7,321.0,3.22,3.23,6.42,92.34,4.145,3.52,1.2695,0.12493,3.571429,129.83354,0.23002911399999998,5.825,200.0,0.29,480.6358653,41.863314375,50.6,1492.4,45.7,371.9,4918.3,3.1,143.2,3.4,3302.0,60.1,184.5,14.869855,-7.819491667,8,top,Mali,unknown
icr069950,294.0,26.1,333.0,2.14,3.6,6.45,93.895,2.665,3.435,1.215,0.08239400000000001,3.571429,49.32589,0.11041686699999999,6.5,100.0,0.15,454.89881210000004,24.690437799999998,50.6,1503.0,45.7,256.1,5575.0,2.2,76.5,3.1,2293.9,49.6,184.5,14.80238833,-7.8028766670000005,9,sub,Mali,unknown
icr069990,261.0,25.0,362.0,3.62,4.53,5.97,93.825,2.765,3.41,1.2819999999999998,0.071506,3.571429,65.93324,0.128692679,6.16,100.0,0.17,325.2015389,35.71507907,50.6,1064.3,45.7,229.2,6338.3,2.6,278.6,2.8,2628.2,34.5,184.5,14.85474833,-7.80709,11,sub,Mali,unknown
icr070029,647.0,69.5,320.0,7.79,4.16,6.48,92.025,4.05,3.925,1.2485,0.127304,3.571429,219.56126,0.37885130899999997,6.51,300.0,0.41,738.485951,50.63476455,50.6,2270.1,45.7,588.3,4959.9,3.9,94.9,8.0,3281.1,125.3,184.5,14.80921167,-7.78246,13,top,Mali,unknown
icr074318,3490.0,453.0,619.0,4.09,7.71,7.6,89.935,6.185,3.885,0.9485,0.040458,6.428571,810.32939,1.2195570470000001,6.97,900.0,1.2,3446.101454,41.22953673,50.6,8051.4,45.7,5176.8,5075.2,13.5,33.4,13.8,14478.2,169.7,184.5,-21.7779,26.4554,2,top,Botswana,unknown
icr074336,8090.0,387.0,502.0,5.62,12.3,8.4,89.38,6.235,4.385,0.9615,0.050763,8.571429,647.48876,1.179517865,7.94,800.0,1.04,2766.1846809999997,52.29565006,50.6,5789.3,45.7,15042.7,6451.9,14.1,40.9,18.0,17477.9,237.9,184.5,-21.7522,26.4592,3,top,Botswana,unknown
icr074337,9500.0,290.0,350.0,3.06,15.6,8.87,93.72,3.83,2.445,0.9059999999999999,0.041844,8.571429,467.76635999999996,0.877025038,8.36,600.0,0.78,2432.193975,31.22072092,50.6,3873.0,45.7,27805.5,7952.6,12.0,58.2,13.3,13926.2,181.3,184.5,-21.7522,26.4592,3,sub,Botswana,unknown
icr074356,589.0,141.0,359.0,5.08,5.83,6.58,90.94,4.48,4.58,1.203,0.056119,0.0,466.59119000000004,0.755570829,6.6,400.0,0.54,577.4869567000002,38.412635315,50.6,3727.7,45.7,743.3,5575.0,3.8,116.8,3.0,3938.1,43.1,184.5,-21.7213,26.456999999999997,4,top,Botswana,unknown
icr074376,8880.0,318.0,624.0,5.12,11.8,8.6,87.935,7.22,4.85,0.9275,0.047538,7.142857000000001,1041.22818,1.367558777,7.97,1200.0,1.35,2553.014326,108.37135,50.6,7231.8,45.7,20512.3,15932.4,20.8,50.4,18.9,22999.3,385.7,184.5,-21.7919,26.4815,5,top,Botswana,unknown
icr074377,11000.0,148.0,408.0,4.13,14.4,8.6,89.16,6.415,4.43,0.9295,0.047079,7.857142999999999,1012.5408300000001,1.284185469,8.13,1100.0,1.24,2194.201555,108.6785864,50.6,6281.2,45.7,39130.9,13416.3,22.1,24.0,18.0,23676.9,374.1,184.5,-21.7919,26.4815,5,sub,Botswana,unknown
icr074396,2040.0,208.0,463.0,5.86,7.37,7.84,86.6,7.23,6.17,1.0595,0.053828999999999995,3.571429,629.52962,0.8970457909999999,7.55,700.0000000000001,0.93,1699.003041,46.64921157,50.6,6383.1,45.7,3736.5,10404.1,7.9,35.0,7.8,8121.8,137.7,184.5,-21.7771,26.4829,6,top,Botswana,unknown
icr074397,1890.0,74.5,589.0,1.62,5.17,7.24,89.205,6.63,4.155,0.9735,0.057677,5.0,466.1127,0.667606056,6.88,500.0,0.68,1789.247625,29.53949582,50.6,5669.8,45.7,2546.6,5494.0,10.0,47.0,9.9,11260.5,158.8,184.5,-21.7771,26.4829,6,sub,Botswana,unknown
icr074413,7570.0,262.0,501.0,3.85,11.5,7.9,88.63,6.93,4.43,0.9045,0.042223000000000004,9.285714,761.1406599999999,1.0499089659999998,7.93,900.0,1.05,3227.251173,45.58114512,50.6,8470.5,45.7,15331.3,17572.2,19.3,54.1,21.5,23896.5,304.8,184.5,-21.7559,26.4813,7,top,Botswana,unknown
icr074414,4170.0,454.0,716.0,5.33,10.8,7.92,90.29,5.725,3.99,0.897,0.044603,8.571429,928.1656099999999,1.1920048,7.68,1000.0,1.23,3408.2712460000002,59.00700415,50.6,7095.9,45.7,6500.5,6280.6,13.1,24.7,16.1,16709.2,239.6,184.5,-21.7559,26.4813,7,sub,Botswana,unknown
icr074433,1960.0,178.0,346.0,4.5,6.83,8.15,89.325,6.0,4.675,1.107,0.060737,2.142857,437.51042,0.6151459810000001,7.87,500.0,0.68,1015.10656,37.84197620000001,50.6,3919.2,45.7,2165.6,5188.0,3.9,42.8,5.4,5808.4,99.8,184.5,-21.7275,26.4797,8,top,Botswana,unknown
icr074455,3510.0,455.0,694.0,3.1,9.71,7.7,89.575,6.32,4.1,0.8985,0.043307,9.285714,782.06513,1.090610325,7.47,800.0,1.06,4948.024504,29.60200524,50.6,8512.2,45.7,5235.4,5523.3,14.1,28.9,17.1,19193.6,163.5,184.5,-21.7992,26.5087,9,sub,Botswana,unknown
icr074470,1700.0,368.0,376.0,5.46,8.47,7.89,65.645,11.97,22.385,1.0655,0.04371,2.857143,807.48685,1.008619487,7.62,900.0,0.99,1910.3919,47.38497286,50.6,6645.4,45.7,2256.1,28316.1,8.0,80.8,8.6,8361.8,102.7,184.5,-21.7756,26.5008,10,top,Botswana,unknown
icr074471,4080.0,316.0,230.0,4.4,12.9,7.87,72.155,11.76,16.075,1.0175,0.051378999999999994,3.571429,626.5565599999999,0.777124137,8.1,700.0000000000001,0.83,1887.1355449999999,59.83051467,50.6,5760.5,45.7,5206.4,21498.4,8.4,77.3,8.5,8387.5,92.4,184.5,-21.7756,26.5008,10,sub,Botswana,unknown
icr074490,3150.0,201.0,501.0,4.79,8.99,7.78,88.475,6.93,4.595,0.9695,0.053778999999999993,3.571429,634.35573,0.880758613,7.54,800.0,0.96,1884.0253954999998,41.34824463,50.6,6219.6,45.7,4062.6,5628.2,8.5,24.5,10.2,10757.5,135.9,184.5,-21.749000000000002,26.5039,11,sub,Botswana,unknown
icr074509,525.0,79.5,362.0,3.02,5.19,6.74,90.155,4.24,5.605,1.249,0.049777999999999996,0.0,242.19902000000002,0.341041848,6.64,300.0,0.44,508.6218495,31.12230643,50.6,5157.8,45.7,577.9,5575.0,3.4,182.4,2.9,3067.1,32.5,184.5,-21.7232,26.4957,12,top,Botswana,unknown
icr074529,1980.0,594.0,708.0,3.98,8.49,6.96,82.425,10.355,7.22,0.8140000000000001,0.036646,8.571429,761.10236,1.244248748,6.8,900.0,1.33,5934.361685,47.02540706,50.6,11011.1,45.7,2895.5,33650.1,28.4,28.7,27.7,21091.2,269.0,184.5,-21.7908,26.5175,13,top,Botswana,unknown
icr074544,3320.0,210.0,209.0,27.3,13.0,8.4,72.785,11.25,15.965,1.051,0.06329299999999999,2.857143,1426.4848800000002,1.728301823,8.07,1200.0,1.25,934.2259572,112.40081880000001,50.6,5042.3,45.7,5979.3,45624.2,8.7,84.6,8.8,5952.5,111.2,184.5,-21.7707,26.526,14,top,Botswana,unknown
icr074545,9960.0,179.0,14.3,6.94,16.6,8.8,75.33,11.475,13.2,0.98,0.039089,3.571429,1052.26561,1.3262847070000001,8.32,1300.0,1.38,857.0489947000003,151.5688289,50.6,4740.7,45.7,18324.5,43883.6,9.2,98.6,8.1,5899.6,102.8,184.5,-21.7707,26.526,14,sub,Botswana,unknown
icr074561,1140.0,79.5,283.0,1.83,4.26,8.12,86.155,6.77,7.075,1.1815,0.048247000000000005,0.0,276.38659,0.330227405,7.9,400.0,0.41,957.3388217,31.56614227,50.6,4619.3,45.7,1006.0,7434.7,2.6,64.9,4.5,4163.9,39.6,184.5,-21.7483,26.5266,15,sub,Botswana,unknown
icr074580,737.0,262.0,310.0,4.25,6.82,7.19,88.555,5.32,6.13,1.193,0.045412,0.0,452.15245,0.673761189,7.27,500.0,0.55,1231.928212,39.71828770000001,50.6,7216.1,45.7,979.7,4743.2,4.5,143.9,4.4,3692.1,40.9,184.5,-21.730999999999998,26.5229,16,top,Botswana,unknown
icr074631,110.0,31.1,176.0,4.12,2.2,4.98,94.73,2.275,2.995,1.3225,0.167185,3.571429,189.79768,0.29196839,5.23,200.0,0.31,152.03120080000005,21.90485979,50.6,383.6,45.7,121.5,5575.0,1.2,102.8,1.6,729.9,8.2,184.5,-19.4157,22.0154,1,top,Botswana,unknown
icr074632,31.8,19.3,167.0,2.66,1.83,4.72,93.095,2.895,4.015,1.3315,0.16978900000000002,3.571429,99.29106999999999,0.139966235,4.7,200.0,0.24,135.7456647,17.73844706,50.6,483.8,45.7,101.1,5575.0,0.7,194.0,0.9,911.0,7.9,184.5,-19.4157,22.0154,1,sub,Botswana,unknown
icr074671,400.0,85.0,287.0,2.73,3.79,5.64,95.205,2.12,2.68,1.2205,0.163436,3.571429,236.40109999999999,0.297847614,5.55,300.0,0.35,530.1621545,25.78575432,50.6,949.8,45.7,384.6,5141.0,1.5,105.7,2.7,2147.2,25.0,184.5,-19.3805,22.0165,3,top,Botswana,unknown
icr074672,285.0,66.7,339.0,1.49,3.1,5.5,91.965,4.09,3.945,1.2875,0.153205,3.571429,149.28601999999998,0.19301540399999997,5.37,200.0,0.28,434.95611460000015,16.38370945,50.6,1095.4,45.7,290.3,5575.0,1.4,102.8,2.5,2716.0,21.1,184.5,-19.3805,22.0165,3,sub,Botswana,unknown
icr074691,1700.0,148.0,211.0,14.5,7.4,7.73,91.685,4.74,3.575,1.1895,0.136207,3.571429,691.3644400000001,0.923975468,7.09,800.0,0.98,918.7417042999999,60.26461384,50.6,1136.2,45.7,1282.5,4176.9,1.0,60.7,2.7,1803.1,51.0,184.5,-19.3495,22.0128,4,top,Botswana,unknown
icr074692,1270.0,115.0,193.0,7.62,4.58,7.07,90.94,5.085,3.975,1.2229999999999999,0.134442,3.571429,364.60234,0.479601622,7.1,500.0,0.57,859.1605344000003,33.88949365,50.6,1443.4,45.7,1072.6,7340.7,1.9,117.7,4.4,2309.1,49.0,184.5,-19.3495,22.0128,4,sub,Botswana,unknown
icr074731,491.0,68.5,281.0,2.41,3.47,6.09,94.5,2.51,2.99,1.2195,0.045374,3.571429,201.95307,0.205009155,6.21,300.0,0.29,445.25645089999995,16.56216453,50.6,951.7,45.7,460.5,5575.0,1.0,37.2,1.1,1543.9,30.0,184.5,-19.3952,22.039,6,top,Botswana,unknown
icr074732,454.0,46.3,274.0,1.23,2.69,5.95,94.49,2.57,2.94,1.2445,0.152832,3.571429,191.52343,0.173502944,5.92,200.0,0.2,442.6902597,10.8255867,50.6,1129.8,45.7,457.2,6634.7,4.8,229.1,33.5,1980.0,25.9,184.5,-19.3952,22.039,6,sub,Botswana,unknown
icr074751,128.0,25.6,203.0,2.83,2.56,5.47,92.42,3.32,4.26,1.3425,0.22483000000000003,3.571429,134.12267,0.221587025,5.59,200.0,0.28,209.8650591,15.66820781,50.6,567.4,45.7,214.1,4804.6,1.2,192.7,1.4,984.0,10.4,184.5,-19.3695,22.0389,7,top,Botswana,unknown
icr074771,466.0,72.2,304.0,3.35,3.92,6.24,91.42,4.44,4.135,1.2535,0.24841799999999997,3.571429,248.63923,0.344495922,6.02,400.0,0.4,399.2618548,21.31028776,50.6,995.3,45.7,495.9,5575.0,1.3,68.9,1.6,2191.1,31.4,184.5,-19.340999999999998,22.0368,8,top,Botswana,unknown
icr074852,344.0,65.5,278.0,1.86,3.04,5.92,92.95,3.6,3.45,1.247,0.16877,3.571429,213.36627000000001,0.238412812,6.12,300.0,0.32,455.77310149999994,20.87551973,50.6,1005.1,45.7,357.5,5575.0,1.3,83.2,2.0,2051.5,19.3,184.5,-19.3513,22.0571,12,sub,Botswana,unknown
icr074891,252.0,59.2,339.0,2.75,4.67,5.12,95.325,1.96,2.715,1.2235,0.20963400000000001,3.571429,188.12742,0.168828547,5.14,200.0,0.23,290.34539725,16.381541005,50.6,783.4,45.7,197.1,5575.0,1.6,162.1,2.5,1476.5,12.2,184.5,-19.3945,22.0855,14,top,Botswana,unknown
icr074912,637.0,83.5,203.0,1.92,3.81,6.9,92.505,4.03,3.465,1.237,0.043625,3.571429,169.54739,0.199503705,6.47,300.0,0.3,591.0817258999998,14.54431178,50.6,1262.9,45.7,623.5,5212.7,1.2,141.2,2.7,1879.3,28.6,184.5,-19.3686,22.0829,15,sub,Botswana,unknown
icr074932,487.0,82.2,249.0,2.47,4.37,6.27,93.14,3.54,3.315,1.2935,0.24218499999999998,3.571429,181.05447,0.235717848,6.02,300.0,0.29,400.5097863,15.83420056,50.6,885.0,45.7,341.1,5575.0,2.4,127.5,2.6,1569.3,19.8,184.5,-19.3415,22.0791,16,sub,Botswana,unknown
icr075332,1910.0,65.4,1030.0,0.001,7.29,6.29,85.78,8.775,5.445,1.0505,0.10672999999999999,3.571429,467.26604999999995,0.7530245179999999,5.88,700.0000000000001,0.85,972.0662617,109.4233412,50.6,10341.6,45.7,3130.4,5575.0,69.0,383.2,54.5,112113.2,1133.9,184.5,-17.8653,31.8363,1,sub,Zimbabwe,unknown
icr075350,1050.0,83.4,1090.0,0.71,5.78,6.15,77.405,12.71,9.885,1.0785,0.150659,5.714286,921.59733,1.640691757,5.64,1100.0,1.66,462.9479125,78.63468751,50.6,10832.0,45.7,3707.7,5575.0,42.2,864.7,68.2,144979.8,1084.8,184.5,-17.8307,31.8367,2,top,Zimbabwe,unknown
icr075351,852.0,25.6,1130.0,0.001,3.62,6.19,80.645,12.66,6.69,1.0235,0.099861,6.428571,323.65065,0.548868001,5.77,500.0,0.66,373.6003235,0.6930208006999999,50.6,9853.1,45.7,2380.5,5575.0,46.0,1127.2,73.1,160440.0,923.5,184.5,-17.8307,31.8367,2,sub,Zimbabwe,unknown
icr075410,2050.0,98.5,950.0,1.09,8.86,5.88,88.21,6.855,4.935,0.845,0.118949,9.285714,1389.77945,2.42805934,5.44,1800.0,2.54,601.8930790000003,102.55504930000001,50.6,7413.6,45.7,4172.1,5575.0,40.1,530.4,41.1,115407.8,768.0,184.5,-17.852,31.8612,5,top,Zimbabwe,unknown
icr075411,2070.0,43.6,929.0,0.001,4.48,6.46,87.83,7.44,4.73,0.94,0.143224,10.714286,671.79134,1.0681476,5.95,900.0,1.22,657.8513035,109.4233412,50.6,6805.0,45.7,3791.2,5575.0,46.0,330.0,39.8,128502.1,1299.2,184.5,-17.852,31.8612,5,sub,Zimbabwe,unknown
icr075431,2010.0,30.8,496.0,2.29,4.08,6.98,90.095,6.035,3.875,1.024,0.112177,5.714286,556.9345500000001,0.9401817020000001,6.53,1100.0,1.04,298.1117799,35.79132047,50.6,8956.9,45.7,5964.7,5575.0,30.7,102.9,251.8,19552.0,334.5,184.5,-17.8328,31.8576,6,sub,Zimbabwe,unknown
icr075528,1210.0,77.2,447.0,9.78,9.57,5.96,85.97,8.65,5.37,0.9995,0.116101,2.857143,992.00815,1.751194119,5.71,1300.0,1.78,387.59015960000005,105.4879699,50.6,19258.6,45.7,2625.5,5575.0,2.9,82.5,6.7,10710.3,153.9,184.5,-17.8183,31.8831,11,top,Zimbabwe,unknown
icr075529,864.0,41.7,363.0,9.23,7.78,6.06,87.53,7.61,4.86,1.103,0.12105999999999999,3.571429,532.4408599999999,0.790658236,5.82,700.0000000000001,0.78,375.0031475,55.08751437,50.6,22810.6,45.7,2614.5,5575.0,4.8,111.7,7.2,11683.4,164.4,184.5,-17.8183,31.8831,11,sub,Zimbabwe,unknown
