SSN,pH,%N,%C,C % Inorg  ,C % Org,Am Ox_Al mg/kg,Am Ox-Fe mg/kg,AmOx-Mn/mg/kg,AmOx-Pmg/kg, Olsen P mg/kg,pbi no units,Caex cmolc/ kg soil,Kex cmolc/ kg soil,Mgex cmolc/ kg soil,Naex cmolc/ kg soil,ECEC cmolc/ kg soil,ICP OES Al mg/kg ,ICP OES Ca mg/kg ,ICP OES Co mg/kg ,ICP OES Cr mg/kg ,ICP OES Cu mg/kg ,ICP OES Fe mg/kg ,ICP OES K mg/kg ,ICP OES Mg mg/kg ,ICP OES Mn mg/kg ,ICP OES Na mg/kg ,ICP OES Ni mg/kg ,ICP OES P mg/kg ,ICP OES Pb mg/kg ,ICP OES S mg/kg ,ICP OES Zn mg/kg ,ICPMS As 75 mg/kg,ICP MS Se 78 mg/kg,ICP MS Mo 95 mg/kg,ICP MS Cd 114 mg/kg,P,K,S,Ca,Mg,Cu,Zn,Fe,Mn,Mo,Public,Latitude,Longitude,Cluster,Plot,Depth,Cultivated
icr050395,5.46,0.01,0.26,0.0,0.26,659.8330000000002,177.28400000000005,7.471,-60.602,0.66,41.45,0.59,0.07052134220669501,0.236492522032504,0.063530043281114,3.5013903639911903,5262.567865,151.4173227,1.433834094,1.565023756,1.028518071,2440.447411,899.1495722999997,186.1919763,138.0300233,115.3852375,0.5204944804,19.8002579,4.641118083,19.92293634,5.86997103,0.041171687949302004,0.196562307658607,0.015346712805411,-0.002404510330749,0.00506,6.34133,0.00457,0.25379,0.5575,0.00031,0.00101,0.39291,0.02078,0.01845,True,-16.14783,39.003834999999995,14,1,sub,False
icr050415,5.45,0.02,0.38,0.0,0.38,1093.655,644.663,199.704,-56.673,0.36,38.32,1.09,0.1306955409826,0.46531045858876796,0.055763480983464,3.4271825513321,24903.01935,268.6282584,6.221657512,6.167726245,4.658485154,14123.023319999998,1186.514403,786.4293888999997,455.4020687,61.947998399999996,3.946342383,114.7864812,15.10845634,29.73556067,20.64423356,0.6540023232100141,0.7701471215732401,0.027859274362202004,-0.004379445965393,0.00506,8.50509,0.00457,0.14371,0.5575,0.00073,0.00294,1.86437,0.05782,0.01845,True,-16.13769833,39.00373,15,1,sub,False
icr050435,5.21,0.06,1.07,0.0,1.07,2113.462,2829.421,155.572,-53.751999999999995,0.48,121.52,3.08,0.07527170327098599,2.48482377782349,0.281136567362924,5.13823049974547,32100.10632,851.8897015000001,13.46480413,24.06111047,34.519878799999994,35063.55776,266.9175492,902.7065154999999,277.01937860000004,144.36517680000003,15.10948868,94.35780888,3.7639042089999997,58.80686468,12.42857931,0.3243688579595481,0.530201223222062,0.143302448788477,-0.0016329968679760002,0.00506,0.3793,0.00457,0.51157,0.5575,0.007379999999999999,0.0025399999999999997,6.15624,0.04904,0.01845,True,-16.1104,39.01113833,16,1,sub,False
icr054165,6.39,0.15,2.2,0.0,2.2,1964.567,11456.27,1520.168,233.403,14.48,80.46,9.48,0.524451228825806,2.23427795926764,0.064597082114883,11.815077905141699,21948.06181,2413.384825,15.85116414,65.77631198,24.195228,54425.73299,2103.471635000001,839.0985086000003,1826.153432,92.54405206,19.46109762,524.5094295,20.55863681,157.58565330000005,61.47191817,1.63831136571513,1.06945982251856,0.762875134909616,0.10011826850011996,0.00506,0.8677600000000001,0.00457,0.23776,0.5575,0.00249,0.0061200000000000004,4.21416,0.10307000000000001,0.01845,True,0.49136299,32.27067566,1,1,top,True
icr054201,5.73,0.18,2.36,0.0,2.36,1063.973,6068.236,851.092,103.083,7.5,187.98,2.87,0.416824383003865,1.4868568641020399,0.084856483785901,5.8686113906329584,12752.81717,821.9580363,8.107387895,25.77266942,10.73215788,16571.10706,916.4389833999999,499.3861172,965.4099100999999,57.82376083,9.573743662,275.12148019999995,13.26128517,207.9332447,23.13039155,0.721277837735497,0.9766084126661441,0.646014690621475,0.001008271977247,0.00506,0.56693,0.00457,0.09582,0.5575,0.00082,0.0018899999999999998,1.33345,0.06895,0.01845,True,0.53347302,32.26804352,3,1,top,False
icr054202,4.85,0.04,0.72,0.0,0.72,625.349,2352.792,147.785,-13.41,2.24,54.17,0.86,0.16606050810393302,0.344524473318247,0.09065142062663199,1.77837467079587,7260.0270310000005,216.2179133,3.5876080960000003,15.31719139,5.828437722,7332.927195,506.48482340000004,196.29482119999997,211.03705290000002,49.25280773,4.817851962,97.08091552,8.89848406,60.21354804,9.827968769,0.322882670224719,0.7186715459401428,0.29201452772339603,-0.024476059733217998,0.00506,0.3403,0.00457,0.033760000000000005,0.5575,0.0005,0.00082,0.64968,0.015819999999999997,0.01845,True,0.53347302,32.26804352,3,1,sub,False
icr054293,5.21,0.4,4.87,0.0,4.87,1333.3670000000004,5468.005,612.504,133.31,14.1,143.53,8.69,0.582209522664668,2.7604505986422496,0.18536334760661494,15.643583651790301,23455.35825,2331.181103,7.821285229,16.861508325,11.707261685,12472.81139,784.8383861000003,851.1564338,740.7482786,97.03341268,9.86683845,353.6710646,25.101782965,656.22289225,22.410658235,0.407439655443213,1.4193072715198898,0.541687754484261,0.043634288756389,0.00506,0.7692100000000001,0.00587,0.31586,0.5575,0.0009400000000000001,0.00244,1.2231,0.06631000000000001,0.01845,True,0.56445801,32.29327011,8,1,top,False
icr054294,4.87,0.1,1.25,0.0,1.25,764.3639999999997,3318.947,89.446,-28.329,4.32,57.94,2.95,0.28920798044927803,1.37422954124666,0.18985014403829395,4.604538296283719,20005.00922,656.634303,3.638577596,15.38667176,6.459916607,8549.216784999999,523.6804625,469.6348797,141.4139892,82.59929999,6.365806977,98.67443949,19.26923614,180.324403,13.76716267,0.048333534747162996,0.5630118055565799,0.039759511767747,-0.021769068241345002,0.00506,0.80512,0.00457,0.10803,0.5575,0.00056,0.00145,0.78622,0.01462,0.01845,True,0.56445801,32.29327011,8,1,sub,False
icr054334,5.53,0.19,1.83,0.0,1.83,1245.5230000000001,1930.06,1368.6789999999999,36.441,2.52,70.75,4.94,0.240755334528611,2.43954549434273,0.04341800848564,12.393885521805501,23378.98618,1137.369454,12.60972092,49.11762013,21.99951564,34423.52956,1764.3428829999998,794.9013342999997,1636.302083,85.95947504,13.43562332,257.2072912,18.42909708,188.6339492,25.71154858,1.13441561445386,1.0504807057683199,1.02330045049056,0.047557739875689,0.00506,1.5011,0.00457,0.15887,0.5575,0.00151,0.0023899999999999998,3.27324,0.1347,0.01845,True,0.51432502,32.30515671,10,4,sub,False
icr054345,5.58,0.09,1.26,0.0,1.26,1369.362,1417.031,817.423,38.12300000000001,1.26,67.54,3.6,0.162093369481538,1.18038912075705,0.065394544534378,7.18070387578483,19752.23784,781.5620575,15.84158507,47.70178317,10.70139627,29296.2474,2743.74158,672.2800897999998,963.8786982,99.07904217,9.310259946,198.0460748,13.87122614,86.16998236,16.74056742,0.73991417321683,0.9165404620814828,0.310792548864492,0.013438713676563999,0.00506,2.03266,0.00457,0.12955,0.5575,0.00066,0.00183,2.84993,0.07615,0.01845,True,0.53860003,32.31171417,11,1,sub,False
icr054361,6.37,0.08,0.83,0.0,0.83,640.257,1614.261,303.68,40.896,5.75,31.33,4.32,0.244288732042058,1.43161663328533,0.185300360574413,7.0570104700492005,12049.17452,901.9129498,5.409202466,12.38214329,6.336176985,8170.54117,623.7988007,427.4767546,373.8433,65.51291838,4.942217533,162.5109821,14.56568727,93.83066112,14.76169296,0.210020159670046,0.49227810687878704,0.303508601962656,0.041895510426595,0.00506,0.78888,0.00457,0.12179000000000001,0.5575,0.00059,0.0012,0.78074,0.032889999999999996,0.01845,True,0.55428702,32.31141281,12,1,sub,True
icr054374,5.48,0.15,2.0,0.0,2.0,1621.8210000000001,2329.81,1040.623,63.588,2.22,79.91,4.59,0.110055881406608,1.53939000205719,0.042366433333333,7.30850233836756,24015.649540000002,1025.0167609999999,10.74730141,21.35308968,11.93210573,20232.55837,443.2497578,543.7759131,1194.401748,34.34298313,11.25767885,282.2197308000001,25.74541351,150.1411422,32.56566851,0.932579628625398,1.01612974514581,0.932847129567645,0.07941082277033099,0.00506,0.3059,0.00457,0.11118,0.5575,0.00115,0.00263,1.53482,0.07647000000000001,0.01845,True,0.49447301,32.33593369,13,3,top,False
icr054387,5.97,0.13,1.69,0.0,1.69,1646.454,2226.893,1619.02,48.725,2.18,74.65,5.85,0.112413067524675,2.11394805677844,0.055253350339426,11.7425067164432,30485.17229,1380.270721,11.59333296,44.64433402,14.81554449,27562.59348,503.26104929999997,676.6620385,1826.232041,49.30325369,16.02021254,331.592208,34.39696002,158.5660664,34.1764408,1.49221884770907,1.10690648334906,0.7453916128521251,0.08568144233142501,0.00506,0.28215,0.00457,0.15239,0.5575,0.00131,0.0028399999999999996,2.15155,0.13313,0.01845,True,0.51074201,32.33942032,14,1,top,True
icr054388,5.8,0.09,1.05,0.0,1.05,1332.4920000000004,2158.531,1366.4620000000002,6.475,1.06,109.61,4.66,0.053344521731124,1.7980432075704598,0.06945091983463901,8.29869083997963,48216.46985,995.6500027000001,10.9035306,47.12913898,17.80120804,35783.73806,595.8358859,745.3858606000001,1595.1316800000006,55.24321352,20.14188056,286.68692169999997,33.85995073,111.304079,38.48045576,1.80484803490867,0.9890440523686992,0.804110928351765,0.069441144731492,0.00506,0.27513000000000004,0.00457,0.10865999999999999,0.5575,0.0015,0.00318,2.74513,0.10845999999999999,0.01845,True,0.51074201,32.33942032,14,1,sub,True
icr054410,6.62,0.26,3.25,0.0,3.25,1549.0179999999998,1525.134,2500.24,108.944,7.64,75.96,12.42,1.22418874119847,3.2038616120139904,0.040861575021757995,19.6462558493128,23157.74838,3154.830467,27.66474198,22.95576695,25.64593948,21244.63522,1379.049694,896.1482221000001,2705.428636,37.78946182,13.02341361,493.243317,62.46093977,260.365747,47.26544366,1.28822471527227,1.3146820927800902,1.01550525215231,0.12260428900183698,0.00506,0.99664,0.00457,0.37573,0.5575,0.00197,0.0038799999999999998,1.8579299999999999,0.21713000000000002,0.01845,True,0.52495998,32.33211136,15,5,top,True
icr054411,6.4,0.17,2.21,0.0,2.21,1594.754,1699.4620000000002,2582.49,60.297,4.48,78.37,8.94,0.617108751531397,2.9670234223410805,0.03091237356832,16.0393985100967,26963.01823,2104.447936,32.52050931,20.70641561,27.97725041,23244.501930000002,1121.801842,896.4369085000003,2835.233202,43.30472042,14.24539804,402.69360489999997,59.89970514,185.07047619999997,46.13759315,1.37893317051059,1.41151269415671,0.965882198706266,0.12543482464794198,0.00506,1.10436,0.00491,0.25251999999999997,0.5575,0.0021100000000000003,0.0038,2.06907,0.2226,0.01845,True,0.52495998,32.33211136,15,5,sub,True
icr054438,5.51,0.14,1.64,0.0,1.64,3069.910606837,6072.6078649105,1174.01030320806,33.59645326,1.3,210.51,7.02,0.11170123355746901,2.50692351861757,0.075126986100957,13.8091892855931,69688.31457999999,1566.051246,17.60455451,69.57084571,23.91257371,229727.80315,1069.085822,1289.68958,1916.565841,57.9644226,36.81804927,771.9767873,21.52779114,135.87704230000003,33.94664392,7.41497705973102,1.28374072573202,1.24578320952868,0.046257605169460994,0.0123,0.22202,0.00457,0.2231,0.5575,0.00267,0.00255,14.47853,0.14795999999999998,0.01845,True,1.45866,31.46679667,1,1,sub,False
icr054457,4.82,0.1,0.96,0.0,0.96,1865.862552837,2225.7254939105,805.20742620806,5.19663335,0.64,134.8,1.32,0.151121911182839,0.612052685291092,0.102077087989556,4.79569288986933,33982.402389999996,314.6417991,21.84087013,39.08513718,22.754073,40366.76801,4955.957674,1914.5722030000002,983.5968787999999,43.54689709,24.40685228,298.2747849,18.11744111,92.60388197,35.86372247,5.52358741311094,0.910638516800841,1.17401598037227,0.016258802192984,0.00506,1.2858399999999999,0.00457,0.04795,0.5575,0.00206,0.00259,2.9291,0.05754,0.01845,True,1.473473333,31.46200667,2,2,sub,False
icr054529,6.35,0.28,3.91,0.0,3.91,3764.2869008370003,2672.7875889105,897.17618160806,53.83856958,3.3,143.76,12.53,1.8075301294429689,4.795043228965231,0.050429683107050004,23.257603251315107,57889.158670000004,3456.2051549999996,17.393564375,43.8112645,32.32972407,43134.201219999995,2298.6957039999998,1543.5498625,1209.072853,62.01593063,35.96921585,430.8147771000001,15.92580669,287.3181872,34.935611035,2.15010923119097,2.4943715139595297,0.3666844016914741,0.038318833205043,0.00506,0.38188,0.00457,0.35503,0.5575,0.0026899999999999997,0.00242,2.89356,0.059770000000000004,0.01845,True,1.5029833330000002,31.490945,7,1,top,False
icr054564,6.16,0.18,2.68,0.0,2.68,3806.040665,5983.822840999997,3900.1143700000002,95.63540132,2.7,229.49,10.5,0.258846015095285,3.7604372664060897,0.047158582436902,18.1446495333446,52080.43259,2638.407934,21.47589864,49.62946043,22.84951781,139116.3155,1816.8304469999998,1542.399612,4795.880995,49.83538893,26.78674937,682.5279644,19.24634261,191.9566293,43.71342989,4.11768367493519,1.5855836635048202,1.07017864014438,0.089122294383311,0.00506,0.3937,0.00457,0.31667,0.5575,0.00252,0.0034200000000000003,9.35164,0.33141,0.01845,True,1.462205,31.507475,9,1,top,True
icr074397,6.88,0.05,0.68,0.0,0.68,1150.9717664999996,801.82991485,148.51648465,-28.66088421,1.3,47.98,9.33,0.17316714680689402,8.09992272207365,0.08766605274151401,21.026960047514,17971.6479,2092.7806809999997,5.946941812,46.12272995,14.60310953,15356.90065,1789.247625,3992.9319,219.6476149,49.18822599,17.77073811,29.53949582,2.506357091,57.50297094,16.54621865,0.274804360683047,0.26631406652761297,0.078520087285856,0.020601612904687,0.00506,0.56698,0.00457,0.25466,0.5494,0.001,0.00099,1.12605,0.015880000000000002,0.01845,True,-21.7771,26.4829,6,1,sub,
icr055982,,0.03,0.38,0.0,0.38,1520.186605,395.03279280000004,111.74754420000001,-20.33920488,0.9,122.76,0.4,0.08241015532644701,0.16378288669821,0.037879407127937005,-0.03119888002715,35460.6121,88.47767429,8.756526166,50.50348314,25.08069559,20315.59954,763.0166285,305.5421675,226.34922930000002,29.1352077,20.73278344,97.25254392,4.339676946,66.36765797,24.08201683,0.313103021432447,0.232000926965636,0.107832995828124,0.0018259619246239998,0.00506,0.37051999999999996,0.00457,0.0183,0.5575,0.00203,0.0022,1.6432900000000001,0.01826,0.01845,True,-13.10106667,28.458734999999997,6,1,sub,True
icr056141,,0.05,0.88,0.0,0.88,2029.881747,286.65650710000006,77.39118693,-20.19580517,1.78,46.27,0.94,0.09846303409611196,0.276389723102242,0.038922639473455006,0.558657576786021,19244.654919999997,362.5241773,7.444548177000001,34.51708023,29.24122257,3395.633864,410.9310066,198.0957441,150.5268116,35.40684063,18.55683814,34.39056871,9.244731525,51.8728419,13.45680927,-0.03714693806964,0.16047517947358406,0.020533624655213002,0.012378238502421998,0.00506,0.14808,0.00457,0.03588,0.5575,0.00205,0.00112,0.31156,0.01005,0.01845,True,-13.10194667,28.50299833,14,1,top,False
icr056142,,0.03,0.48,0.0,0.48,1684.2563850000001,234.75286540000002,36.40911934,-31.78194067,1.02,86.69,0.89,0.11312894453211501,0.51523045167661,0.038898535831158,1.4582653317495302,37116.78693,216.8177366,10.25591447,55.82949298,23.70697398,5163.935077,433.73206889999994,240.2920025,105.3676826,31.10904649,34.79803675,23.65952449,9.907892684,57.18808050000001,17.73157946,-0.0012635559340739998,0.249879774322283,0.014636549646725,0.001474046858718,0.00506,0.22521,0.00457,0.02882,0.5575,0.00225,0.0019100000000000002,0.56426,0.00822,0.01845,True,-13.10194667,28.50299833,14,1,sub,False
icr056220,5.91,0.06,0.64,0.0,0.64,1015.0633859999999,723.9501952,87.41527683,-24.25067715,0.84,36.57,2.74,0.26729701634086395,1.21847202666118,0.033921500104439,5.03922599694553,47226.85406000001,851.9588185,18.90802898,60.53429377,21.89348531,57126.866239999996,13142.86961,18172.91156,288.0553817,125.0550379,41.06674918,182.88089069999998,6.001618067000001,19.2585484,82.88155987,5.10579422162849,0.9012663096300619,0.036218122733187,0.005452549629735,0.00506,2.9502599999999997,0.00457,0.18195,2.65972,0.00195,0.0063,4.439030000000001,0.057229999999999996,0.01845,True,-16.09294,28.26640167,2,1,top,False
icr056281,5.69,0.06,0.5,0.0,0.5,950.65756195,859.3367095000001,34.834076045,-30.604544445,0.48,59.29,0.91,0.111270404800209,1.86504476116026,0.3683299059181901,3.97609537417274,47740.72513,335.22522210000005,17.67156079,63.14724953,81.22157285,57908.55487000001,17828.86567,20899.39325,186.01075480000003,391.8494486,38.73075353,75.24589182,0.9396648589,65.34495128,31.78904717,4.52356398443313,0.690869505218843,0.023881741884985003,-0.0043299774146209995,0.00506,3.6931300000000005,0.00457,0.20690999999999998,3.09999,0.0065,0.00228,4.249569999999999,0.01395,0.01845,True,-16.11281,28.27992667,5,2,sub,False
icr056500,6.05,0.04,0.62,0.0,0.62,1425.454011,1842.460222,219.10958140000002,21.28839209,2.52,33.4,2.2,0.277747267886328,0.821240374902284,0.037754064604003996,2.67411131851349,34065.39345,964.5112418,19.73460716,13.47682926,28.88811305,44036.4157,15786.9755,16300.34934,600.6031087,133.520676,17.83582023,114.4917539,5.519595907,40.50976189,34.13806638,0.49391158043808603,1.00459520764007,0.068550581109285,0.010571885799169999,0.00506,4.23401,0.00457,0.46058999999999994,2.40357,0.0023899999999999998,0.0025,3.8445099999999996,0.050730000000000004,0.01845,True,-16.04378333,28.32967,16,1,top,False
icr056501,5.96,0.02,0.24,0.0,0.24,1292.258245735,1297.18914662,142.758154196,-15.606035194,1.28,55.47,2.07,0.32212417271339194,1.09759764887883,0.047184304551784004,3.0806461903953797,55584.10442999999,966.6806672,27.53102212,19.78227422,25.77947086,67664.03006,29290.27733,31900.08423,678.0258937000001,163.377004,31.27944343,73.44506025,4.287280776,11.10766864,47.30532432,0.645156449438126,1.3567041060568703,0.016003965083122,-0.001910948629572,0.00506,4.65655,0.00457,0.36136999999999997,5.120480000000001,0.00175,0.0035,5.10262,0.042910000000000004,0.01845,True,-16.04378333,28.32967,16,1,sub,False
icr068101,3.89,0.02,0.14,0.0,0.14,1060.21085152,436.3085687185,18.8073086525,-22.24319211,0.94,47.78,1.1,0.100803799282833,0.773618954338614,0.20368283241514398,-0.917429188019687,16425.785496,248.00017180000003,3.735164063,29.76391721,4.171542723,20877.75976,333.6832649,300.8932423,88.99031978,77.79051932,8.76094484,70.49125994,5.408434728,49.19392627,11.17208303,1.16467141286104,0.531774219039816,0.130234629859407,0.000726451960978,0.00506,0.1385,0.00457,0.0248,0.5575,0.00062,0.00078,1.18993,0.01115,0.01845,True,13.367585,1.735376667,1,2,top,
icr068131,4.88,0.01,0.23,0.0,0.23,705.76697992,424.65407911849996,25.8329377625,-18.00951901,1.34,20.45,0.13,0.267092044948246,0.20133262235754001,-0.02974340216275,0.506699982182245,8795.791232,97.76274109,2.563188759,21.05610379,2.6942602160000004,9820.294476000001,350.5355772,211.7392832,58.60652277,26.67793962,4.911909133,60.35837244,3.7372406889999996,21.46671702,7.178085587000001,0.568446797184783,0.395704097422154,0.10182850618594698,-0.002367203563081,0.00506,0.15855,0.00457,0.015569999999999999,0.5575,0.00039,0.0005099999999999999,0.61424,0.00451,0.01845,True,13.393575,1.735128333,2,7,top,
icr068132,4.79,0.01,0.17,0.0,0.17,729.30738622,507.47501501849996,53.3743721625,-28.22003568,0.44,34.85,0.19,0.16778443460457398,0.14506864970993602,0.002965645931245,-1.44995846003733,10647.711194,60.02411697,3.5257231989999998,24.70232661,3.3847123239999997,10929.310442,368.6058355,237.274759,102.2979284,19.07298112,6.047202073999999,56.76839720000001,4.813350165,18.59153323,9.349305617999999,0.658645983099269,0.478721787202256,0.08784806405935601,-0.003119560875724001,0.00506,0.16632,0.00457,0.011729999999999999,0.5575,0.00045,0.00063,0.7235699999999999,0.00488,0.01845,True,13.393575,1.735128333,2,7,sub,
icr068149,5.12,0.01,0.16,0.0,0.16,512.13644032,324.23684031849996,53.4448200625,-17.89955903,0.76,18.74,0.26,0.12013869284470198,0.155447614478091,0.012371141166232,-4.51560052944171,6190.204172,79.30334074,2.880872938,20.82514439,1.707207911,13569.914578,234.01126459999998,175.3501815,96.59821525,22.16107699,4.584935293,60.81500682,3.206697225,15.99187429,7.4184817270000005,0.754127878688598,0.249150148091213,0.126053960203569,0.0034674158267790005,0.00506,0.10668,0.00457,0.013519999999999999,0.5575,0.00036,0.0005200000000000001,0.7104,0.00457,0.01845,True,13.418404999999998,1.7315933330000002,3,6,top,
icr068150,4.96,0.01,0.15,0.0,0.15,904.95069262,487.3778831185,80.1487098125,-25.61368261,0.34,25.95,0.18,0.133191583379584,0.14840860999341698,0.008304595021758,-1.2154419921941295,12356.918604,60.54646644,4.26811736,25.7698145,2.225688301,15730.653682,380.5693789,252.0042503,131.80057069999998,20.65469425,7.052889456,71.19072679,3.684875763,19.62059541,11.16061861,1.0637881765539001,0.422484595637509,0.236507903488826,0.002076444050936,0.00506,0.13037,0.00457,0.011179999999999999,0.5575,0.0004,0.00066,0.97829,0.00677,0.01845,True,13.418404999999998,1.7315933330000002,3,6,sub,
icr068161,4.92,0.03,0.38,0.0,0.38,696.65573962,411.1496384185,101.4642493025,24.56179612,1.0,23.36,0.46,0.104153168205523,0.24480455041719798,0.020293580409051003,-6.87903463770576,9989.298519,138.778547,4.943453132,35.422133765,4.4524910965,20334.03272,353.1228128,309.77268835,173.1402676,26.010438655,6.2966142435000005,88.78319215,5.3813376915,35.066070695,10.938950265,2.1304745326337997,0.5327590481401729,0.4815889160874461,0.009206822185854,0.00506,0.20264000000000001,0.00457,0.02018,0.5575,0.00061,0.00074,1.27988,0.0081,0.01845,True,13.43555333,1.7387383330000001,4,2,top,
